ID,Interval,Transfer,Bitrate,Retr,Cwnd
7,78.00-79.00,382 KBytes,3.13 Mbits/sec,0,8.48 KBytes
9,78.00-79.00,509 KBytes,4.17 Mbits/sec,0,11.3 KBytes
11,78.00-79.00,573 KBytes,4.69 Mbits/sec,0,14.1 KBytes
13,78.00-79.00,509 KBytes,4.17 Mbits/sec,2,14.1 KBytes
7,79.00-80.00,382 KBytes,3.13 Mbits/sec,0,14.1 KBytes
9,79.00-80.00,382 KBytes,3.13 Mbits/sec,0,15.6 KBytes
11,79.00-80.00,573 KBytes,4.69 Mbits/sec,0,17.0 KBytes
13,79.00-80.00,636 KBytes,5.21 Mbits/sec,0,24.0 KBytes
7,80.00-81.00,382 KBytes,3.13 Mbits/sec,12,14.1 KBytes
9,80.00-81.00,382 KBytes,3.13 Mbits/sec,1,11.3 KBytes
11,80.00-81.00,382 KBytes,3.13 Mbits/sec,8,15.6 KBytes
13,80.00-81.00,636 KBytes,5.21 Mbits/sec,10,18.4 KBytes
7,81.00-82.00,573 KBytes,4.69 Mbits/sec,0,14.1 KBytes
9,81.00-82.00,382 KBytes,3.13 Mbits/sec,0,8.48 KBytes
11,81.00-82.00,573 KBytes,4.69 Mbits/sec,0,14.1 KBytes
13,81.00-82.00,636 KBytes,5.21 Mbits/sec,0,9.90 KBytes
7,82.00-83.00,573 KBytes,4.69 Mbits/sec,0,32.5 KBytes
9,82.00-83.00,382 KBytes,3.13 Mbits/sec,0,26.9 KBytes
11,82.00-83.00,573 KBytes,4.69 Mbits/sec,0,22.6 KBytes
13,82.00-83.00,382 KBytes,3.13 Mbits/sec,0,28.3 KBytes
7,83.00-84.00,573 KBytes,4.69 Mbits/sec,4,12.7 KBytes
9,83.00-84.00,509 KBytes,4.17 Mbits/sec,5,17.0 KBytes
11,83.00-84.00,382 KBytes,3.13 Mbits/sec,4,15.6 KBytes
13,83.00-84.00,509 KBytes,4.17 Mbits/sec,6,9.90 KBytes
