ID,Interval,Transfer,Bitrate,Retr,Cwnd
9,60.00-61.00,2.24 MBytes,18.8 Mbits/sec,0,60.8 KBytes
11,60.00-61.00,1.86 MBytes,15.6 Mbits/sec,0,49.5 KBytes
13,60.00-61.00,1.86 MBytes,15.6 Mbits/sec,0,52.3 KBytes
7,61.00-62.00,2.67 MBytes,22.4 Mbits/sec,26,31.1 KBytes
9,61.00-62.00,2.98 MBytes,25.0 Mbits/sec,35,33.9 KBytes
11,61.00-62.00,1.86 MBytes,15.6 Mbits/sec,20,28.3 KBytes
13,61.00-62.00,2.49 MBytes,20.9 Mbits/sec,23,32.5 KBytes
7,62.00-63.00,2.24 MBytes,18.8 Mbits/sec,9,46.7 KBytes
9,62.00-63.00,1.86 MBytes,15.6 Mbits/sec,1,41.0 KBytes
11,62.00-63.00,2.17 MBytes,18.2 Mbits/sec,2,48.1 KBytes
13,62.00-63.00,1.86 MBytes,15.6 Mbits/sec,1,42.4 KBytes
7,63.00-64.00,1.49 MBytes,12.5 Mbits/sec,4,31.1 KBytes
9,63.00-64.00,2.24 MBytes,18.8 Mbits/sec,0,31.1 KBytes
11,63.00-64.00,1.55 MBytes,13.0 Mbits/sec,3,31.1 KBytes
13,63.00-64.00,1.55 MBytes,13.0 Mbits/sec,5,29.7 KBytes
7,64.00-65.00,1.86 MBytes,15.6 Mbits/sec,13,21.2 KBytes
9,64.00-65.00,1.49 MBytes,12.5 Mbits/sec,16,19.8 KBytes
11,64.00-65.00,1.55 MBytes,13.0 Mbits/sec,28,8.48 KBytes
13,64.00-65.00,1.86 MBytes,15.6 Mbits/sec,30,24.0 KBytes
7,65.00-66.00,1.86 MBytes,15.6 Mbits/sec,0,76.4 KBytes
9,65.00-66.00,2.24 MBytes,18.8 Mbits/sec,0,74.9 KBytes
11,65.00-66.00,1.55 MBytes,13.0 Mbits/sec,0,67.9 KBytes
13,65.00-66.00,1.55 MBytes,13.0 Mbits/sec,11,50.9 KBytes
7,66.00-67.00,1.86 MBytes,15.6 Mbits/sec,61,59.4 KBytes
9,66.00-67.00,1.49 MBytes,12.5 Mbits/sec,30,46.7 KBytes
11,66.00-67.00,2.24 MBytes,18.8 Mbits/sec,22,60.8 KBytes
13,66.00-67.00,1.55 MBytes,13.0 Mbits/sec,26,58.0 KBytes
7,67.00-68.00,1.86 MBytes,15.6 Mbits/sec,28,46.7 KBytes
9,67.00-68.00,1.49 MBytes,12.5 Mbits/sec,34,39.6 KBytes
11,67.00-68.00,1.86 MBytes,15.6 Mbits/sec,33,48.1 KBytes
13,67.00-68.00,1.86 MBytes,15.6 Mbits/sec,31,21.2 KBytes
7,68.00-69.00,2.24 MBytes,18.8 Mbits/sec,0,94.7 KBytes
9,68.00-69.00,1.86 MBytes,15.6 Mbits/sec,0,82.0 KBytes
11,68.00-69.00,1.55 MBytes,13.0 Mbits/sec,9,53.7 KBytes
